0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
36593824,Financial development,is-a,economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
36593824,Government spending,is-a,economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
36593824,Economic openness,is-a,economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
36593824,Investment,is-a,economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
37243096,SARS-CoV-2,is-a,viral pathogen,,,,,social risk factor,15.0
37243096,Viral pathogen,is-a,threat to human health,,,,,social risk factor,18.0
37243096,Antiviral therapeutics,is-a,method against viral pathogens,,,,,'economic instability',22.0
37243096,Vaccination programs,is-a,method against viral pathogens,,,,,'economic instability',22.0
37243096,Traditional vaccines,is-a,method against viral pathogens,,,,,'economic instability',22.0
37243096,Bioprocessing,is-a,method for production of antiviral agents,,,,,'neighborhood and built in environment',28.0
37243096,Monoclonal antibodies,is-a,antiviral therapies,,,,,social risk factor,16.0
37243096,Cytokines,is-a,antiviral therapies,,,,,social risk factor,16.0
37243096,Novel strategies,is-a,solution for limitations of traditional vaccines,,,,,'economic condition',35.0
37243096,Changes in manufacturing and distribution,is-a,way to prevent future disease outbreaks,,,,,health care access factor,30.0
15311412,HIV/AIDS,is-a,pandemic,,,,,social risk factor,16.0
15311412,Sub-Saharan Africa,is-a,region,,,,,social risk factor,16.0
15311412,Voluntary counseling and testing,is-a,strategy,,,,,social risk factor,15.0
15311412,Behavior modifications,is-a,strategy,,,,,social risk factor,15.0
15311412,Antiretroviral availability,is-a,strategy,,,,,social risk factor,15.0
15311412,Non-governmental organizations,is-a,strategy,,,,,social risk factor,15.0
15311412,Women of child-bearing age,is-a,population,,,,,social risk factor,14.0
15311412,Children,is-a,population,,,,,social risk factor,14.0
15311412,The elderly,is-a,population,,,,,social risk factor,14.0
15311412,Malawi,is-a,southern African country,,,,,social risk factor,17.0
15311412,Uganda,is-a,country,,,,,social risk factor,16.0
15311412,HIV/AIDS,is-a,disease,,,,,social risk factor,15.0
37560103,Unemployment,is-a,Economic instability,0.0,0.0,'economic instability','economic instability','economic instability',2.0
37560103,Violence,is-a,Social issue,,,,,social risk factor,9.0
37560103,Poverty,is-a,Economic issue,0.6666666666666667,,'economic stability',,'economic stability',10.0
37560103,HIV/AIDS,is-a,Health issue,,,,,social risk factor,15.0
37560103,Orphanhood,is-a,Social issue,,,,,social risk factor,9.0
37560103,Resilience,is-a,Psychological process,,,,,social risk factor,15.0
37560103,Psychologists,is-a,Service professionals,,,,,'economic condition',16.0
37560103,School counselors,is-a,Service professionals,,,,,'economic condition',16.0
37560103,Social workers,is-a,Service professionals,,,,,'economic condition',16.0
37560103,Teachers,is-a,Service professionals,,,,,'economic condition',16.0
25749487,Mother,is-a,Employed Person,,,,,social risk factor,15.0
25749487,Union Dissolution,is-a,Marital status change,,,,,social risk factor,16.0
25749487,Divorce,is-a,Marital status change,,,,,social risk factor,16.0
25749487,Cohabitation dissolution,is-a,Marital status change,,,,,social risk factor,16.0
25749487,Child support,is-a,Public Transfer,,,,,social risk factor,15.0
25749487,Income from personal networks,is-a,Private Safety Net,,,,,social risk factor,17.0
25749487,Survey of Income and Program Participation,is-a,National representative panel,,,,,social risk factor,22.0
25749487,Economic consequences of divorce,is-a,Economic Impact,0.6666666666666667,,'economic stability',,'economic stability',10.0
25749487,Economic consequences of cohabitation dissolution,is-a,Economic Impact,0.6666666666666667,,'economic stability',,'economic stability',10.0
25749487,Marital Stability,is-a,Family Status,,,,,social risk factor,13.0
25749487,Income Instability,is-a,Financial Status,,,,,social risk factor,13.0
29470783,Cohabitation,is-a,Relationship context for U.S. adults,,,,,'economic condition',26.0
29470783,Specialization,is-a,Economic foundation for cohabiting couples,,,,,'economic condition',27.0
29470783,Male breadwinner norm,is-a,Economic foundation for cohabiting couples,,,,,'economic condition',27.0
29470783,Low income,is-a,Source of stress and conflict for cohabiting couples,,,,,'impact of social and community factors',35.0
29470783,Marriage bar theory,is-a,Theory explaining economic standards associated with marriage,,,,,'economic stability',46.0
29470783,Survival analysis,is-a,Statistical method used in the study,,,,,social risk factor,28.0
29470783,Prospective monthly data,is-a,Type of data used in the study,,,,,'economic stability',24.0
29470783,Survey of Income and Program Participation,is-a,Source of data for the study,,,,,social risk factor,21.0
29470783,Economic specialization,is-a,Theory tested in the study,,,,,'economic instability',21.0
29470783,Men's ability to be good providers,is-a,Aspect considered in the study,,,,,'economic instability',22.0
29470783,Within-couple earnings equality,is-a,Factor promoting stability in cohabiting relationships,,,,,'economic stability',39.0
29470783,Between-couple inequalities in economic resources,is-a,Factor producing inequalities in couples' relationship outcomes,,,,,'impact of poor healthcare access and quality',47.0
37410330,Environmental degradation,is-a,"factor of, macroeconomic instability",,,,,'economic instability',17.0
37410330,Bank credit,is-a,"factor of, macroeconomic instability",,,,,'economic instability',17.0
37410330,Government spending,is-a,"factor of, macroeconomic stability",,,,,'economic stability',17.0
37410330,Governance,is-a,"moderating factor in, macroeconomic instability",,,,,'economic instability',28.0
37410330,Macroeconomic instability,is-a,"outcome of, environmental degradation",,,,,'economic condition',27.0
37410330,Macroeconomic stability,is-a,"outcome of, governance and government spending",,,,,'impact of social and community factors',32.0
37410330,Emerging market economies,is-a,"subject of, study",,,,,social risk factor,16.0
37410330,PMG-ARDL method,is-a,"method used in, study",,,,,social risk factor,18.0
37410330,FGLS technique,is-a,"method used in, cross-validation of study results",,,,,'social and community factors',36.0
26091499,Population growth,is-a,socio-economic factor,,,,,social risk factor,10.0
26091499,Energy use,is-a,technological factor,,,,,social risk factor,10.0
26091499,Carrying capacity,is-a,environmental factor,,,,,social risk factor,12.0
26091499,Political change,is-a,social factor,0.33333333333333337,1.0,social risk factor,social risk factor,social risk factor,5.0
26091499,Technological change,is-a,technological factor,,,,,social risk factor,10.0
26091499,Environmental change,is-a,environmental factor,,,,,social risk factor,12.0
26091499,Social change,is-a,social factor,0.33333333333333337,1.0,social risk factor,social risk factor,social risk factor,5.0
26091499,Sustainable world,is-a,global goal,,,,,social risk factor,14.0
26091499,Malthusian growth,is-a,population growth type,,,,,social risk factor,18.0
26091499,Exponential growth,is-a,population growth type,,,,,social risk factor,18.0
26091499,Super-exponential growth,is-a,population growth type,,,,,social risk factor,18.0
36561276,Gender-Based Violence,is-a,manifestation of gender inequality,,,,,'educational access and quality',21.0
36561276,COVID-19,is-a,risk factor for Gender-Based Violence,,,,,'impact of poor neighborhood',27.0
36561276,Forced marriage,is-a,form of Gender-Based Violence,,,,,'economic condition',23.0
36561276,Household violence,is-a,form of Gender-Based Violence,,,,,'economic condition',23.0
36561276,Pre-existing gender inequalities,is-a,risk factor for Gender-Based Violence,,,,,'impact of poor neighborhood',27.0
36561276,Regressive gender norms,is-a,risk factor for Gender-Based Violence,,,,,'impact of poor neighborhood',27.0
36561276,Economic instability,is-a,risk factor for Gender-Based Violence,,,,,'impact of poor neighborhood',27.0
36561276,GBV service provision,is-a,community level program,,,,,social risk factor,19.0
36561276,GBV programming,is-a,strategy to combat Gender-Based Violence,,,,,'economic condition',30.0
36561276,Innovative approaches,is-a,strategy to combat Gender-Based Violence,,,,,'economic condition',30.0
36561276,COVID-19 pandemic,is-a,"challenge for individual, community, institution, and policy",,,,,'impact of social and community factors',42.0
36561276,Private,public and cyberspace,"is-a, combat zone for Gender-Based Violence",,,,,'educational access and quality',32.0
36324860,illiteracy,is-a,educational characteristic,,,,,'educational access and quality',17.0
36324860,poverty,is-a,economic characteristic,0.6666666666666667,,'economic stability',,'economic stability',12.0
36324860,lack of accessibility to education,is-a,educational characteristic,,,,,'educational access and quality',17.0
36324860,lack of interest in school,is-a,educational characteristic,,,,,'educational access and quality',17.0
36324860,change of the communist political regime,is-a,political characteristic,,,,,social risk factor,17.0
36324860,economic instability,is-a,economic characteristic,0.6666666666666667,,'economic stability',,'economic stability',12.0
36324860,Romanian education system,is-a,educational institution,,,,,social risk factor,16.0
36324860,Western reforms,is-a,political characteristic,,,,,social risk factor,17.0
36324860,modern strategies,is-a,educational strategy,,,,,social risk factor,16.0
36324860,quasi-obsolete strategies,is-a,educational strategy,,,,,social risk factor,16.0
36324860,residential area factor,is-a,geographic characteristic,,,,,'economic stability',18.0
36324860,ethnic and religious heritage,is-a,cultural characteristic,,,,,social risk factor,18.0
36324860,social and economic environment,is-a,societal characteristic,,,,,social risk factor,14.0
37823967,Family formation,is-a,social stability factor,0.5,,social risk factor,,social risk factor,8.0
37823967,Employment instability,is-a,negative factor for fertility decisions,,,,,'social and community factors',28.0
37823967,Unemployment,is-a,form of employment instability,,,,,'economic instability',16.0
37823967,Temporary employment,is-a,form of employment instability,,,,,'economic instability',16.0
37823967,Gender roles,is-a,factor in employment situation influence,,,,,'economic stability',29.0
33962537,Depression,is-a,common condition,0.6666666666666667,,'economic condition',,'economic condition',7.0
33962537,Depression,is-a,debilitating condition,0.6666666666666667,,'economic condition',,'economic condition',11.0
33962537,Depression,is-a,modifiable risk factor,0.5,,social risk factor,,social risk factor,6.0
33962537,Women,is-a,group disproportionately burdened by depression,,,,,'educational access and quality',36.0
33962537,Low-income pregnant and parenting women,is-a,group with high rates of depression,,,,,health care access factor,27.0
33962537,Community-based psychological and economic interventions,is-a,opportunity for addressing depression,,,,,health care access factor,28.0
33962537,Maternal depression,is-a,perpetuator of intergenerational poverty,,,,,'impact of poor neighborhood',29.0
33962537,Policies to treat maternal depression,is-a,recommendation for social services systems,,,,,social risk factor,31.0
35298258,Puerto Rico Oversight,Management,"and Economic Stability Act, is-a, Law",0.6666666666666667,,'economic stability',,'economic stability',19.0
35298258,Financial Oversight and Management Board,is-a,Governing Body,,,,,social risk factor,15.0
