0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
37243096,Cytokines,is-a,antiviral therapies,,,,,'structural failure',15.0
37243096,Novel strategies,is-a,solution for limitations of traditional vaccines,,,,,'poor cooking practices',35.0
37243096,Changes in manufacturing and distribution,is-a,way to prevent future disease outbreaks,,,,,'entrapment or collisions at home',29.0
15311412,HIV/AIDS,is-a,pandemic,,,,,'food spoilage',13.0
15311412,Sub-Saharan Africa,is-a,region,,,,,'food spoilage',14.0
15311412,Voluntary counseling and testing,is-a,strategy,,,,,'student status',12.0
15311412,Behavior modifications,is-a,strategy,,,,,'student status',12.0
15311412,Antiretroviral availability,is-a,strategy,,,,,'student status',12.0
15311412,Non-governmental organizations,is-a,strategy,,,,,'student status',12.0
15311412,Women of child-bearing age,is-a,population,,,,,'food spoilage',12.0
15311412,Children,is-a,population,,,,,'food spoilage',12.0
15311412,The elderly,is-a,population,,,,,'food spoilage',12.0
15311412,Malawi,is-a,southern African country,,,,,'food contamination',18.0
15311412,Uganda,is-a,country,,,,,'student status',13.0
15311412,HIV/AIDS,is-a,disease,,,,,'food spoilage',11.0
37560103,Unemployment,is-a,Economic instability,,,,,'food contamination',15.0
37560103,Violence,is-a,Social issue,,,,,'food spoilage',12.0
37560103,Poverty,is-a,Economic issue,,,,,'food spoilage',12.0
37560103,HIV/AIDS,is-a,Health issue,,,,,'food spoilage',13.0
37560103,Orphanhood,is-a,Social issue,,,,,'food spoilage',12.0
37560103,Resilience,is-a,Psychological process,,,,,'poor cooking practices',16.0
37560103,Psychologists,is-a,Service professionals,,,,,'poor food storage',17.0
37560103,School counselors,is-a,Service professionals,,,,,'poor food storage',17.0
37560103,Social workers,is-a,Service professionals,,,,,'poor food storage',17.0
37560103,Teachers,is-a,Service professionals,,,,,'poor food storage',17.0
25749487,Mother,is-a,Employed Person,,,,,'food spoilage',14.0
25749487,Union Dissolution,is-a,Marital status change,,,,,'student status',15.0
25749487,Divorce,is-a,Marital status change,,,,,'student status',15.0
25749487,Cohabitation dissolution,is-a,Marital status change,,,,,'student status',15.0
25749487,Child support,is-a,Public Transfer,,,,,'food spoilage',14.0
25749487,Income from personal networks,is-a,Private Safety Net,,,,,'poor food safety',12.0
25749487,Survey of Income and Program Participation,is-a,National representative panel,,,,,'food contamination',22.0
25749487,Economic consequences of divorce,is-a,Economic Impact,,,,,'food spoilage',13.0
25749487,Economic consequences of cohabitation dissolution,is-a,Economic Impact,,,,,'food spoilage',13.0
25749487,Marital Stability,is-a,Family Status,0.6666666666666667,,'immigration status',,'student status',9.0
25749487,Income Instability,is-a,Financial Status,0.6666666666666667,,'immigration status',,'student status',10.0
29470783,Cohabitation,is-a,Relationship context for U.S. adults,,,,,'immigration status',28.0
29470783,Specialization,is-a,Economic foundation for cohabiting couples,,,,,'food contamination',30.0
29470783,Male breadwinner norm,is-a,Economic foundation for cohabiting couples,,,,,'food contamination',30.0
29470783,Low income,is-a,Source of stress and conflict for cohabiting couples,,,,,'entrapment or collisions at home',37.0
29470783,Marriage bar theory,is-a,Theory explaining economic standards associated with marriage,,,,,'entrapment or collisions at home',46.0
29470783,Survival analysis,is-a,Statistical method used in the study,,,,,'immigration status',27.0
29470783,Prospective monthly data,is-a,Type of data used in the study,,,,,'exposed nails in home',21.0
29470783,Survey of Income and Program Participation,is-a,Source of data for the study,,,,,'poor food safety',21.0
29470783,Economic specialization,is-a,Theory tested in the study,,,,,'poor food safety',19.0
29470783,Men's ability to be good providers,is-a,Aspect considered in the study,,,,,'student status',22.0
29470783,Within-couple earnings equality,is-a,Factor promoting stability in cohabiting relationships,,,,,'poor cooking practices',39.0
29470783,Between-couple inequalities in economic resources,is-a,Factor producing inequalities in couples' relationship outcomes,,,,,'entrapment or collisions at home',44.0
37410330,Environmental degradation,is-a,"factor of, macroeconomic instability",,,,,'food contamination',26.0
37410330,Bank credit,is-a,"factor of, macroeconomic instability",,,,,'food contamination',26.0
37410330,Government spending,is-a,"factor of, macroeconomic stability",,,,,'poor food safety',24.0
37410330,Governance,is-a,"moderating factor in, macroeconomic instability",,,,,'poor cooking practices',35.0
37410330,Macroeconomic instability,is-a,"outcome of, environmental degradation",,,,,'food contamination',26.0
37410330,Macroeconomic stability,is-a,"outcome of, governance and government spending",,,,,'income above poverty level',31.0
37410330,Emerging market economies,is-a,"subject of, study",,,,,'student status',12.0
37410330,PMG-ARDL method,is-a,"method used in, study",,,,,'student status',15.0
37410330,FGLS technique,is-a,"method used in, cross-validation of study results",,,,,'entrapment or collisions at home',36.0
26091499,Population growth,is-a,socio-economic factor,,,,,'food contamination',15.0
26091499,Energy use,is-a,technological factor,,,,,'structural failure',16.0
26091499,Carrying capacity,is-a,environmental factor,,,,,'structural failure',15.0
26091499,Political change,is-a,social factor,,,,,'structural failure',12.0
26091499,Technological change,is-a,technological factor,,,,,'structural failure',16.0
26091499,Environmental change,is-a,environmental factor,,,,,'structural failure',15.0
26091499,Social change,is-a,social factor,,,,,'structural failure',12.0
26091499,Sustainable world,is-a,global goal,,,,,'food spoilage',12.0
26091499,Malthusian growth,is-a,population growth type,,,,,'immigration status',16.0
26091499,Exponential growth,is-a,population growth type,,,,,'immigration status',16.0
26091499,Super-exponential growth,is-a,population growth type,,,,,'immigration status',16.0
36561276,Gender-Based Violence,is-a,manifestation of gender inequality,,,,,'food contamination',26.0
36561276,COVID-19,is-a,risk factor for Gender-Based Violence,,,,,'food contamination',28.0
36561276,Forced marriage,is-a,form of Gender-Based Violence,,,,,'food contamination',21.0
36561276,Household violence,is-a,form of Gender-Based Violence,,,,,'food contamination',21.0
36561276,Pre-existing gender inequalities,is-a,risk factor for Gender-Based Violence,,,,,'food contamination',28.0
36561276,Regressive gender norms,is-a,risk factor for Gender-Based Violence,,,,,'food contamination',28.0
36561276,Economic instability,is-a,risk factor for Gender-Based Violence,,,,,'food contamination',28.0
36561276,GBV service provision,is-a,community level program,,,,,'immigration status',19.0
36561276,GBV programming,is-a,strategy to combat Gender-Based Violence,,,,,'entrapment or collisions at home',30.0
36561276,Innovative approaches,is-a,strategy to combat Gender-Based Violence,,,,,'entrapment or collisions at home',30.0
36561276,COVID-19 pandemic,is-a,"challenge for individual, community, institution, and policy",,,,,'entrapment or collisions at home',45.0
36561276,Private,public and cyberspace,"is-a, combat zone for Gender-Based Violence",,,,,'income above poverty level',31.0
36324860,illiteracy,is-a,educational characteristic,,,,,'poor cooking practices',20.0
36324860,poverty,is-a,economic characteristic,,,,,'food contamination',18.0
36324860,lack of accessibility to education,is-a,educational characteristic,,,,,'poor cooking practices',20.0
36324860,lack of interest in school,is-a,educational characteristic,,,,,'poor cooking practices',20.0
36324860,change of the communist political regime,is-a,political characteristic,,,,,'poor cooking practices',19.0
36324860,economic instability,is-a,economic characteristic,,,,,'food contamination',18.0
36324860,Romanian education system,is-a,educational institution,,,,,'food contamination',16.0
36324860,Western reforms,is-a,political characteristic,,,,,'poor cooking practices',19.0
36324860,modern strategies,is-a,educational strategy,,,,,'immigration status',13.0
36324860,quasi-obsolete strategies,is-a,educational strategy,,,,,'immigration status',13.0
36324860,residential area factor,is-a,geographic characteristic,,,,,'poor cooking practices',19.0
36324860,ethnic and religious heritage,is-a,cultural characteristic,,,,,'structural failure',17.0
36324860,social and economic environment,is-a,societal characteristic,,,,,'student status',18.0
37823967,Family formation,is-a,social stability factor,,,,,'food spoilage',18.0
37823967,Employment instability,is-a,negative factor for fertility decisions,,,,,'income above poverty level',28.0
37823967,Unemployment,is-a,form of employment instability,,,,,'food contamination',21.0
37823967,Temporary employment,is-a,form of employment instability,,,,,'food contamination',21.0
37823967,Gender roles,is-a,factor in employment situation influence,,,,,'food contamination',29.0
33962537,Depression,is-a,common condition,,,,,'food contamination',11.0
33962537,Depression,is-a,debilitating condition,,,,,'food contamination',17.0
33962537,Depression,is-a,modifiable risk factor,,,,,'poor food safety',18.0
33962537,Women,is-a,group disproportionately burdened by depression,,,,,'poor cooking practices',37.0
33962537,Low-income pregnant and parenting women,is-a,group with high rates of depression,,,,,'immigration status',26.0
33962537,Community-based psychological and economic interventions,is-a,opportunity for addressing depression,,,,,'poor cooking practices',27.0
33962537,Maternal depression,is-a,perpetuator of intergenerational poverty,,,,,'poor cooking practices',29.0
33962537,Policies to treat maternal depression,is-a,recommendation for social services systems,,,,,'entrapment or collisions at home',29.0
35298258,Puerto Rico Oversight,Management,"and Economic Stability Act, is-a, Law",,,,,'food contamination',28.0
35298258,Financial Oversight and Management Board,is-a,Governing Body,,,,,'food spoilage',14.0
35298258,University of Puerto Rico,is-a,Educational Institution,,,,,'food contamination',16.0
35298258,Science,Technology,"Engineering, and Mathematics, is-a, Academic fields",,,,,'broadband access issues',39.0
35298258,Debt restructuring,is-a,Economic Activity,,,,,'food spoilage',14.0
35298258,Economic Recovery,is-a,Economic Activity,,,,,'food spoilage',14.0
35298258,Budget cut,is-a,Financial Decision,,,,,'food contamination',15.0
35298258,State funding,is-a,Financial Resource,,,,,'structural failure',14.0
33551864,COVID-19 pandemic,is-a,unusual circumstance,,,,,'immigration status',17.0
33551864,Suicide prevention,is-a,challenge during COVID-19 pandemic,,,,,'poor food safety',27.0
33551864,Fear of COVID-19,is-a,risk factor for suicidal behavior,,,,,'food spoilage',25.0
33551864,Economic instability,is-a,risk factor for suicidal behavior,,,,,'food spoilage',25.0
33551864,Poor access to healthcare facilities,is-a,risk factor for suicidal behavior,,,,,'food spoilage',25.0
33551864,Pre-existing psychiatric disorders,is-a,risk factor for suicidal behavior,,,,,'food spoilage',25.0
33551864,Social disconnect,is-a,risk factor for suicidal behavior,,,,,'food spoilage',25.0
33551864,Interpersonal model,is-a,theoretical approach to understanding suicide risk,,,,,'poor cooking practices',38.0
33551864,Stress diathesis model,is-a,theoretical approach to understanding suicide risk,,,,,'poor cooking practices',38.0
33551864,Cognitive model,is-a,theoretical approach to understanding suicide risk,,,,,'poor cooking practices',38.0
33551864,Perceived burdensomeness,is-a,reason behind suicidal risk factors,,,,,'broadband access issues',26.0
33551864,Thwarted belongingness,is-a,reason behind suicidal risk factors,,,,,'broadband access issues',26.0
33551864,Stress sensitivity,is-a,reason behind suicidal risk factors,,,,,'broadband access issues',26.0
37096618,United States,is-a,Country,,,,,'student status',13.0
37096618,Life Expectancy,is-a,Health Indicator,,,,,'food spoilage',13.0
37096618,Mortality,is-a,Health Indicator,,,,,'food spoilage',13.0
37096618,Health systems,is-a,Organizational Entity,,,,,'immigration status',15.0
37096618,Population health management,is-a,Health Strategy,,,,,'student status',12.0
37096618,Safe housing,is-a,Social Determinant of Health,,,,,'food contamination',21.0
37096618,Blue and green spaces,is-a,Social Determinant of Health,,,,,'food contamination',21.0
37096618,Reliable and safe transportation,is-a,Social Determinant of Health,,,,,'food contamination',21.0
37096618,Education and literacy,is-a,Social Determinant of Health,,,,,'food contamination',21.0
37096618,Opportunities for economic stability,is-a,Social Determinant of Health,,,,,'food contamination',21.0
37096618,Sanitation,is-a,Social Determinant of Health,,,,,'food contamination',21.0
37096618,Political determinants of health,is-a,Root Cause of Health Inequities,,,,,'food contamination',23.0
